Input	Input Type	MGI Gene/Marker ID	Symbol	Name	Feature Type
Acsbg2	current symbol	MGI:3587728	Acsbg2	acyl-CoA synthetase bubblegum family member 2	protein coding gene
Acsbg2	zebrafish symbol	MGI:1925875	Acsbg3	acyl-CoA synthetase bubblegum family member 3	protein coding gene
Acsf2	current symbol	MGI:2388287	Acsf2	acyl-CoA synthetase family member 2	protein coding gene
Acsf3	current symbol	MGI:2182591	Acsf3	acyl-CoA synthetase family member 3	protein coding gene
Acsl1	current symbol	MGI:102797	Acsl1	acyl-CoA synthetase long-chain family member 1	protein coding gene
Acsl3	current symbol	MGI:1921455	Acsl3	acyl-CoA synthetase long-chain family member 3	protein coding gene
Acsl4	current symbol	MGI:1354713	Acsl4	acyl-CoA synthetase long-chain family member 4	protein coding gene
Acsl5	current symbol	MGI:1919129	Acsl5	acyl-CoA synthetase long-chain family member 5	protein coding gene
Acsl6	current symbol	MGI:894291	Acsl6	acyl-CoA synthetase long-chain family member 6	protein coding gene
Acsm1	current symbol	MGI:2152200	Acsm1	acyl-CoA synthetase medium-chain family member 1	protein coding gene
Acsm2	current symbol	MGI:2385289	Acsm2	acyl-CoA synthetase medium-chain family member 2	protein coding gene
Acsm3	current symbol	MGI:99538	Acsm3	acyl-CoA synthetase medium-chain family member 3	protein coding gene
Acsm4	current symbol	MGI:2681844	Acsm4	acyl-CoA synthetase medium-chain family member 4	protein coding gene
Acsm5	current symbol	MGI:2444086	Acsm5	acyl-CoA synthetase medium-chain family member 5	protein coding gene
Acss1	current symbol	MGI:1915988	Acss1	acyl-CoA synthetase short-chain family member 1	protein coding gene
Acss2	current symbol	MGI:1890410	Acss2	acyl-CoA synthetase short-chain family member 2	protein coding gene
Acss3	current symbol	MGI:2685720	Acss3	acyl-CoA synthetase short-chain family member 3	protein coding gene
Acta1	current symbol	MGI:87902	Acta1	actin alpha 1, skeletal muscle	protein coding gene
Acta2	current symbol	MGI:87909	Acta2	actin alpha 2, smooth muscle, aorta	protein coding gene
Actb	current symbol	MGI:87904	Actb	actin, beta	protein coding gene
Actb	human synonym	MGI:1914825	Potefam1	POTE ankyrin domain family member 1	protein coding gene
Actbl2	current symbol	MGI:2444552	Actbl2	actin, beta-like 2	protein coding gene
Actc1	current symbol	MGI:87905	Actc1	actin, alpha, cardiac muscle 1	protein coding gene
Actg1	current symbol	MGI:87906	Actg1	actin, gamma, cytoplasmic 1	protein coding gene
Actg2	current symbol	MGI:104589	Actg2	actin, gamma 2, smooth muscle, enteric	protein coding gene
Actl6a	current symbol	MGI:1861453	Actl6a	actin-like 6A	protein coding gene
Actl6b	current symbol	MGI:1933548	Actl6b	actin-like 6B	protein coding gene
Actl7a	current symbol	MGI:1343051	Actl7a	actin-like 7a	protein coding gene
Actl7b	current symbol	MGI:1343053	Actl7b	actin-like 7b	protein coding gene
Actl9	current symbol	MGI:1916731	Actl9	actin-like 9	protein coding gene
Actmap	current symbol	MGI:3041247	Actmap	actin maturation protease	protein coding gene
Actn1	current symbol	MGI:2137706	Actn1	actinin, alpha 1	protein coding gene
Actn2	current symbol	MGI:109192	Actn2	actinin alpha 2	protein coding gene
Actn3	current symbol	MGI:99678	Actn3	actinin alpha 3	protein coding gene
Actn4	current symbol	MGI:1890773	Actn4	actinin alpha 4	protein coding gene
Actr10	current symbol	MGI:1891654	Actr10	ARP10 actin-related protein 10	protein coding gene
Actr1a	current symbol	MGI:1858964	Actr1a	ARP1 actin-related protein 1A, centractin alpha	protein coding gene
Actr1b	current symbol	MGI:1917446	Actr1b	ARP1 actin-related protein 1B, centractin beta	protein coding gene
Actr2	current symbol	MGI:1913963	Actr2	actin related protein 2	protein coding gene
Actr3	current symbol	MGI:1921367	Actr3	ARP3 actin-related protein 3	protein coding gene
Actr3b	zebrafish symbol	MGI:1921367	Actr3	ARP3 actin-related protein 3	protein coding gene
Actr3b	current symbol	MGI:2661120	Actr3b	ARP3 actin-related protein 3B	protein coding gene
Actr5	current symbol	MGI:1924748	Actr5	ARP5 actin-related protein 5	protein coding gene
Actr6	current symbol	MGI:1914269	Actr6	ARP6 actin-related protein 6	protein coding gene
Actr8	current symbol	MGI:1860775	Actr8	ARP8 actin-related protein 8	protein coding gene
Actrt1	current symbol	MGI:1920610	Actrt1	actin-related protein T1	protein coding gene
Actrt2	current symbol	MGI:1920603	Actrt2	actin-related protein T2	protein coding gene
Actrt3	current symbol	MGI:1923902	Actrt3	actin related protein T3	protein coding gene
Acvr1	current symbol	MGI:87911	Acvr1	activin A receptor, type 1	protein coding gene
Acvr1b	current symbol	MGI:1338944	Acvr1b	activin A receptor, type 1B	protein coding gene
Acvr1c	current symbol	MGI:2661081	Acvr1c	activin A receptor, type IC	protein coding gene
Acvr2a	current symbol	MGI:102806	Acvr2a	activin receptor IIA	protein coding gene
Acvr2b	current symbol	MGI:87912	Acvr2b	activin receptor IIB	protein coding gene
Acvrl1	current symbol	MGI:1338946	Acvrl1	activin A receptor, type II-like 1	protein coding gene
Acy1	current symbol	MGI:87913	Acy1	aminoacylase 1	protein coding gene
Acy3	current symbol	MGI:1918920	Acy3	aminoacylase 3	protein coding gene
Acyp1	current symbol	MGI:1913454	Acyp1	acylphosphatase 1	protein coding gene
Acyp2	zebrafish symbol	MGI:1913454	Acyp1	acylphosphatase 1	protein coding gene
Acyp2	current symbol	MGI:1922822	Acyp2	acylphosphatase 2, muscle type	protein coding gene
Ada	current symbol	MGI:87916	Ada	adenosine deaminase	protein coding gene
Adad1	current symbol	MGI:103258	Adad1	adenosine deaminase domain containing 1	protein coding gene
Adad2	current symbol	MGI:1923023	Adad2	adenosine deaminase domain containing 2	protein coding gene
Adal	current symbol	MGI:1923144	Adal	adenosine deaminase-like	protein coding gene
Adam10	current symbol	MGI:109548	Adam10	a disintegrin and metallopeptidase domain 10	protein coding gene
Adam11	current symbol	MGI:1098667	Adam11	a disintegrin and metallopeptidase domain 11	protein coding gene
Adam12	current symbol	MGI:105378	Adam12	ADAM metallopeptidase domain 12	protein coding gene
Adam15	current symbol	MGI:1333882	Adam15	ADAM metallopeptidase domain 15	protein coding gene
Adam17	current symbol	MGI:1096335	Adam17	a disintegrin and metallopeptidase domain 17	protein coding gene
Adam18	human synonym	MGI:1096335	Adam17	a disintegrin and metallopeptidase domain 17	protein coding gene
Adam18	current symbol	MGI:105986	Adam18	a disintegrin and metallopeptidase domain 18	protein coding gene
Adam19	current symbol	MGI:105377	Adam19	ADAM metallopeptidase domain 19	protein coding gene
Adam1a	current symbol	MGI:2429504	Adam1a	a disintegrin and metallopeptidase domain 1a	protein coding gene
Adam1b	current symbol	MGI:2429506	Adam1b	a disintegrin and metallopeptidase domain 1b	protein coding gene
Adam2	current symbol	MGI:1340894	Adam2	a disintegrin and metallopeptidase domain 2	protein coding gene
Adam21	current symbol	MGI:1861229	Adam21	a disintegrin and metallopeptidase domain 21	protein coding gene
Adam22	current symbol	MGI:1340046	Adam22	a disintegrin and metallopeptidase domain 22	protein coding gene
Adam23	current symbol	MGI:1345162	Adam23	a disintegrin and metallopeptidase domain 23	protein coding gene
Adam24	current symbol	MGI:105984	Adam24	ADAM metallopeptidase domain 24	protein coding gene
Adam25	rat symbol	MGI:2152342	Adam20	a disintegrin and metallopeptidase domain 20	protein coding gene
Adam25	current symbol	MGI:1345157	Adam25	ADAM metallopeptidase domain 25	protein coding gene
Adam25	rat symbol	MGI:3045694	Adam39	a disintegrin and metallopeptidase domain 39	protein coding gene
Adam26a	current symbol	MGI:105985	Adam26a	ADAM metallopeptidase domain 26A	protein coding gene
Adam28	zebrafish symbol	MGI:107247	Adam7	a disintegrin and metallopeptidase domain 7	protein coding gene
Adam28	current symbol	MGI:105988	Adam28	a disintegrin and metallopeptidase domain 28	protein coding gene
Adam28	zebrafish symbol	MGI:1917650	Adamdec1	ADAM-like, decysin 1	protein coding gene
Adam29	current symbol	MGI:2676326	Adam29	a disintegrin and metallopeptidase domain 29	protein coding gene
Adam3	current symbol	MGI:102518	Adam3	ADAM metallopeptidase domain 3	protein coding gene
Adam32	current symbol	MGI:2653822	Adam32	a disintegrin and metallopeptidase domain 32	protein coding gene
Adam33	current symbol	MGI:1341813	Adam33	a disintegrin and metallopeptidase domain 33	protein coding gene
Adam5	current symbol	MGI:104730	Adam5	a disintegrin and metallopeptidase domain 5	protein coding gene
Adam7	current symbol	MGI:107247	Adam7	a disintegrin and metallopeptidase domain 7	protein coding gene
Adam8	current symbol	MGI:107825	Adam8	a disintegrin and metallopeptidase domain 8	protein coding gene
Adam9	current symbol	MGI:105376	Adam9	ADAM metallopeptidase domain 9	protein coding gene
Adamdec1	current symbol	MGI:1917650	Adamdec1	ADAM-like, decysin 1	protein coding gene
Adamts1	current symbol	MGI:109249	Adamts1	ADAM metallopeptidase with thrombospondin type 1 motif 1	protein coding gene
Adamts10	current symbol	MGI:2449112	Adamts10	ADAM metallopeptidase with thrombospondin type 1 motif 10	protein coding gene
Adamts12	current symbol	MGI:2146046	Adamts12	ADAM metallopeptidase with thrombospondin type 1 motif 12	protein coding gene
Adamts13	current symbol	MGI:2685556	Adamts13	ADAM metallopeptidase with thrombospondin type 1 motif 13	protein coding gene
Adamts15	current symbol	MGI:2449569	Adamts15	ADAM metallopeptidase with thrombospondin type 1 motif 15	protein coding gene
Adamts16	current symbol	MGI:2429637	Adamts16	ADAM metallopeptidase with thrombospondin type 1 motif 16	protein coding gene
Adamts17	current symbol	MGI:3588195	Adamts17	ADAM metallopeptidase with thrombospondin type 1 motif 17	protein coding gene
Adamts18	current symbol	MGI:2442600	Adamts18	ADAM metallopeptidase with thrombospondin type 1 motif 18	protein coding gene
Adamts19	current symbol	MGI:2442875	Adamts19	ADAM metallopeptidase with thrombospondin type 1 motif 19	protein coding gene
Adamts2	current symbol	MGI:1347356	Adamts2	ADAM metallopeptidase with thrombospondin type 1 motif 2	protein coding gene
Adamts20	current symbol	MGI:2660628	Adamts20	ADAM metallopeptidase with thrombospondin type 1 motif 20	protein coding gene
Adamts3	current symbol	MGI:3045353	Adamts3	ADAM metallopeptidase with thrombospondin type 1 motif 3	protein coding gene
Adamts4	current symbol	MGI:1339949	Adamts4	ADAM metallopeptidase with thrombospondin type 1 motif 4	protein coding gene
Adamts5	current symbol	MGI:1346321	Adamts5	ADAM metallopeptidase with thrombospondin type 1 motif 5	protein coding gene
Adamts7	current symbol	MGI:1347346	Adamts7	ADAM metallopeptidase with thrombospondin type 1 motif 7	protein coding gene
Adamts8	current symbol	MGI:1353468	Adamts8	ADAM metallopeptidase with thrombospondin type 1 motif 8	protein coding gene
Adamts9	current symbol	MGI:1916320	Adamts9	ADAM metallopeptidase with thrombospondin type 1 motif 9	protein coding gene
Adamts9	zebrafish symbol	MGI:2660628	Adamts20	ADAM metallopeptidase with thrombospondin type 1 motif 20	protein coding gene
Adamtsl1	current symbol	MGI:1924989	Adamtsl1	ADAMTS-like 1	protein coding gene
Adamtsl2	current symbol	MGI:1925044	Adamtsl2	ADAMTS-like 2	protein coding gene
Adamtsl3	current symbol	MGI:3028499	Adamtsl3	ADAMTS-like 3	protein coding gene
Adamtsl4	current symbol	MGI:2389008	Adamtsl4	ADAMTS-like 4	protein coding gene
Adamtsl5	current symbol	MGI:1913798	Adamtsl5	ADAMTS-like 5	protein coding gene
Adap1	current symbol	MGI:2442201	Adap1	ArfGAP with dual PH domains 1	protein coding gene
Adap2	current symbol	MGI:2663075	Adap2	ArfGAP with dual PH domains 2	protein coding gene
Adar	current symbol	MGI:1889575	Adar	adenosine deaminase, RNA-specific	protein coding gene
Adarb1	current symbol	MGI:891999	Adarb1	adenosine deaminase, RNA-specific, B1	protein coding gene
Adarb2	current symbol	MGI:2151118	Adarb2	adenosine deaminase, RNA-specific, B2	protein coding gene
Adat1	current symbol	MGI:1353631	Adat1	adenosine deaminase, tRNA-specific 1	protein coding gene
Adat2	current symbol	MGI:1914007	Adat2	adenosine deaminase, tRNA-specific 2	protein coding gene
Adck1	current symbol	MGI:1919363	Adck1	aarF domain containing kinase 1	protein coding gene
Adck2	current symbol	MGI:1889336	Adck2	aarF domain containing kinase 2	protein coding gene
Adck5	current symbol	MGI:2679274	Adck5	aarF domain containing kinase 5	protein coding gene
Adcy1	current symbol	MGI:99677	Adcy1	adenylate cyclase 1	protein coding gene
Adcy10	current symbol	MGI:2660854	Adcy10	adenylate cyclase 10	protein coding gene
Adcy2	current symbol	MGI:99676	Adcy2	adenylate cyclase 2	protein coding gene
Adcy3	current symbol	MGI:99675	Adcy3	adenylate cyclase 3	protein coding gene
Adcy3	human synonym	MGI:1341110	Adcy8	adenylate cyclase 8	protein coding gene
Adcy4	current symbol	MGI:99674	Adcy4	adenylate cyclase 4	protein coding gene
Adcy5	current symbol	MGI:99673	Adcy5	adenylate cyclase 5	protein coding gene
Adcy6	current symbol	MGI:87917	Adcy6	adenylate cyclase 6	protein coding gene
Adcy7	current symbol	MGI:102891	Adcy7	adenylate cyclase 7	protein coding gene
Adcy8	current symbol	MGI:1341110	Adcy8	adenylate cyclase 8	protein coding gene
Adcy9	current symbol	MGI:108450	Adcy9	adenylate cyclase 9	protein coding gene
Adcyap1	current symbol	MGI:105094	Adcyap1	adenylate cyclase activating polypeptide 1	protein coding gene
Adcyap1r1	current symbol	MGI:108449	Adcyap1r1	adenylate cyclase activating polypeptide 1 receptor 1	protein coding gene
Add1	current symbol	MGI:87918	Add1	adducin 1	protein coding gene
Add1	rat synonym	MGI:107606	Srebf1	sterol regulatory element binding transcription factor 1	protein coding gene
Add2	current symbol	MGI:87919	Add2	adducin 2	protein coding gene
Add3	current symbol	MGI:1351615	Add3	adducin 3	protein coding gene
Adgb	current symbol	MGI:3605549	Adgb	androglobin	protein coding gene
Adgra1	current symbol	MGI:1277167	Adgra1	adhesion G protein-coupled receptor A1	protein coding gene
Adgra2	current symbol	MGI:1925810	Adgra2	adhesion G protein-coupled receptor A2	protein coding gene
Adgra3	current symbol	MGI:1917943	Adgra3	adhesion G protein-coupled receptor A3	protein coding gene
Adgrb1	current symbol	MGI:1933736	Adgrb1	adhesion G protein-coupled receptor B1	protein coding gene
Adgrb2	current symbol	MGI:2451244	Adgrb2	adhesion G protein-coupled receptor B2	protein coding gene
Adgrb3	current symbol	MGI:2441837	Adgrb3	adhesion G protein-coupled receptor B3	protein coding gene
Adgrd1	current symbol	MGI:3041203	Adgrd1	adhesion G protein-coupled receptor D1	protein coding gene
Adgre1	current symbol	MGI:106912	Adgre1	adhesion G protein-coupled receptor E1	protein coding gene
Adgre4	current symbol	MGI:1196464	Adgre4	adhesion G protein-coupled receptor E4	protein coding gene
Adgre5	current symbol	MGI:1347095	Adgre5	adhesion G protein-coupled receptor E5	protein coding gene
Adgrf1	current symbol	MGI:1924846	Adgrf1	adhesion G protein-coupled receptor F1	protein coding gene
Adgrf2	current symbol	MGI:2182728	Adgrf2	adhesion G protein-coupled receptor F2	protein coding gene
Adgrf3	current symbol	MGI:2685887	Adgrf3	adhesion G protein-coupled receptor F3	protein coding gene
Adgrf4	current symbol	MGI:1925499	Adgrf4	adhesion G protein-coupled receptor F4	protein coding gene
Adgrf5	current symbol	MGI:2182928	Adgrf5	adhesion G protein-coupled receptor F5	protein coding gene
Adgrg1	current symbol	MGI:1340051	Adgrg1	adhesion G protein-coupled receptor G1	protein coding gene
Adgrg2	current symbol	MGI:2446854	Adgrg2	adhesion G protein-coupled receptor G2	protein coding gene
Adgrg3	current symbol	MGI:1859670	Adgrg3	adhesion G protein-coupled receptor G3	protein coding gene
Adgrg3	zebrafish symbol	MGI:2685955	Adgrg5	adhesion G protein-coupled receptor G5	protein coding gene
Adgrg4	current symbol	MGI:2685213	Adgrg4	adhesion G protein-coupled receptor G4	protein coding gene
Adgrg5	current symbol	MGI:2685955	Adgrg5	adhesion G protein-coupled receptor G5	protein coding gene
Adgrg6	current symbol	MGI:1916151	Adgrg6	adhesion G protein-coupled receptor G6	protein coding gene
Adgrg7	current symbol	MGI:2441732	Adgrg7	adhesion G protein-coupled receptor G7	protein coding gene
Adgrl1	current symbol	MGI:1929461	Adgrl1	adhesion G protein-coupled receptor L1	protein coding gene
Adgrl2	current symbol	MGI:2139714	Adgrl2	adhesion G protein-coupled receptor L2	protein coding gene
Adgrl3	current symbol	MGI:2441950	Adgrl3	adhesion G protein-coupled receptor L3	protein coding gene
Adgrl4	current symbol	MGI:2655562	Adgrl4	adhesion G protein-coupled receptor L4	protein coding gene
Adgrv1	current symbol	MGI:1274784	Adgrv1	adhesion G protein-coupled receptor V1	protein coding gene
Adh1	current symbol	MGI:87921	Adh1	alcohol dehydrogenase 1 (class I)	protein coding gene
Adh4	current symbol	MGI:1349472	Adh4	alcohol dehydrogenase 4 (class II), pi polypeptide	protein coding gene
Adh4	synonym	MGI:87926	Adh7	alcohol dehydrogenase 7 (class IV), mu or sigma polypeptide	protein coding gene
Adh5	current symbol	MGI:87929	Adh5	alcohol dehydrogenase 5 (class III), chi polypeptide	protein coding gene
Adh6b	current symbol	MGI:2446626	Adh6b	alcohol dehydrogenase 6B (class V)	protein coding gene
Adh7	current symbol	MGI:87926	Adh7	alcohol dehydrogenase 7 (class IV), mu or sigma polypeptide	protein coding gene
Adhfe1	current symbol	MGI:1923437	Adhfe1	alcohol dehydrogenase, iron containing, 1	protein coding gene
Adi1	current symbol	MGI:2144929	Adi1	acireductone dioxygenase 1	protein coding gene
Adig	current symbol	MGI:2675492	Adig	adipogenin	protein coding gene
Adig	rat synonym	MGI:1925911	C1qtnf7	C1q and tumor necrosis factor related protein 7	protein coding gene
Adipoq	current symbol	MGI:106675	Adipoq	adiponectin, C1Q and collagen domain containing	protein coding gene
Adipor1	current symbol	MGI:1919924	Adipor1	adiponectin receptor 1	protein coding gene
Adipor2	current symbol	MGI:93830	Adipor2	adiponectin receptor 2	protein coding gene
Adissp	current symbol	MGI:1914576	Adissp	adipose secreted signaling protein	protein coding gene
Adk	current symbol	MGI:87930	Adk	adenosine kinase	protein coding gene
Adm	current symbol	MGI:108058	Adm	adrenomedullin	protein coding gene
Adm2	current symbol	MGI:2675256	Adm2	adrenomedullin 2	protein coding gene
