#SUBMITTED ID	FBID_KEY	NAME	SYMBOL
FBgn0036857	FBgn0036857	Aldehyde dehydrogenase 7 family member A1	Aldh7A1
FBgn0086378	FBgn0086378	Apoptosis-linked gene-2	Alg-2
FBgn0038552	FBgn0038552	ALG1, chitobiosyldiphosphodolichol beta-mannosyltransferase	Alg1
FBgn0052076	FBgn0052076	ALG10 alpha-1,2-glucosyltransferase	Alg10
FBgn0037108	FBgn0037108	ALG11, alpha-1,2-mannosyltransferase	Alg11
FBgn0037743	FBgn0037743	Alg12 alpha-1,6-mannosyltransferase	Alg12
FBgn0039639	FBgn0039639	Alg13 UDP-N-acetylglucosaminyltransferase subunit	Alg13
FBgn0030645	FBgn0030645	ALG14, UDP-N-acetylglucosaminyltransferase subunit	Alg14
FBgn0035401	FBgn0035401	ALG2, alpha-1,3/1,6-mannosyltransferase	Alg2
FBgn0011297	FBgn0011297	ALG3, alpha-1,3- mannosyltransferase	Alg3
FBgn0032477	FBgn0032477	Alg7 dolichyl-phosphate N-acetylglucosaminephosphotransferase	Alg7
FBgn0039293	FBgn0039293	ALG9, alpha-1,2-mannosyltransferase	Alg9
FBgn0261238	FBgn0261238	Alhambra	Alh
FBgn0040505	FBgn0040505	Anaplastic lymphoma kinase	Alk
FBgn0065035	FBgn0065035	AlkB	AlkB
FBgn0034748	FBgn0034748	AlkBh8 tRNA methyltransferase	Alkbh8
FBgn0025388	FBgn0025388	Alstrom syndrome 1a	Alms1a
FBgn0025387	FBgn0025387	Alstrom syndrome 1b	Alms1b
FBgn0283479	FBgn0283479	Alkaline phosphatase 1	Alp1
FBgn0035619	FBgn0035619	Alkaline phosphatase 10	Alp10
FBgn0030661	FBgn0030661	Alkaline phosphatase 11	Alp11
FBgn0032779	FBgn0032779	Alkaline phosphatase 12	Alp12
FBgn0037786	FBgn0037786	Alkaline phosphatase 13	Alp13
FBgn0283480	FBgn0283480	Alkaline phosphatase 2	Alp2
FBgn0016123	FBgn0016123	Alkaline phosphatase 4	Alp4
FBgn0038845	FBgn0038845	Alkaline phosphatase 5	Alp5
FBgn0033423	FBgn0033423	Alkaline phosphatase 6	Alp6
FBgn0034710	FBgn0034710	Alkaline phosphatase 7	Alp7
FBgn0034712	FBgn0034712	Alkaline phosphatase 8	Alp8
FBgn0035620	FBgn0035620	Alkaline phosphatase 9	Alp9
FBgn0031068	FBgn0031068	Augmenter of liver regeneration	Alr
FBgn0037116	FBgn0037116	Amyotrophic lateral sclerosis 2	Als2
FBgn0000071	FBgn0000071	Amalgam	Ama
FBgn0032881	FBgn0032881	Alpha-methylacyl-CoA racemase	Amacr
FBgn0025686	FBgn0025686	Amnionless	Amnionless
FBgn0027356	FBgn0027356	Amphiphysin	Amph
FBgn0038309	FBgn0038309	Ammonium transporter	Amt
FBgn0030328	FBgn0030328	Amun	Amun
FBgn0000078	FBgn0000078	Amylase distal	Amy-d
FBgn0000079	FBgn0000079	Amylase proximal	Amy-p
FBgn0020506	FBgn0020506	Amylase related	Amyrel
FBgn0012037	FBgn0012037	Angiotensin converting enzyme	Ance
FBgn0032535	FBgn0032535	Ance-2	Ance-2
FBgn0032536	FBgn0032536	Ance-3	Ance-3
FBgn0033366	FBgn0033366	Ance-4	Ance-4
FBgn0035076	FBgn0035076	Ance-5	Ance-5
FBgn0030898	FBgn0030898	Andorra	Andorra
FBgn0011747	FBgn0011747	Ankyrin	Ank
FBgn0261788	FBgn0261788	Ankyrin 2	Ank2
FBgn0028343	FBgn0028343	Ankle2	Ankle2
FBgn0261881	FBgn0261881	-	Ankrd49
FBgn0000094	FBgn0000094	Andropin	Anp
FBgn0025111	FBgn0025111	Adenine nucleotide translocase 2	Ant2
FBgn0026268	FBgn0026268	Antennal dehydrogenase	Antdh
FBgn0260642	FBgn0260642	Antennapedia	Antp
FBgn0000084	FBgn0000084	Annexin B10	AnxB10
FBgn0030749	FBgn0030749	Annexin B11	AnxB11
FBgn0000083	FBgn0000083	Annexin B9	AnxB9
FBgn0029512	FBgn0029512	Activator of SUMO 1	Aos1
FBgn0019639	FBgn0019639	Apurinic/apyrimidinic endonuclease I	ApI
FBgn0019638	FBgn0019638	Apurinic/apyrimidinic endonuclease II	ApII
FBgn0015589	FBgn0015589	APC-like	Apc
FBgn0026598	FBgn0026598	Adenomatous polyposis coli 2	Apc2
FBgn0026150	FBgn0026150	Aminopeptidase P	ApepP
FBgn0042178	FBgn0042178	Apollo	Apl
FBgn0040281	FBgn0040281	APPL-interacting protein 1	Aplip1
FBgn0032136	FBgn0032136	Apolipoprotein lipid transfer particle	Apoltp
FBgn0000108	FBgn0000108	beta amyloid protein precursor-like	Appl
FBgn0000109	FBgn0000109	Adenine phosphoribosyltransferase	Aprt
FBgn0036111	FBgn0036111	Aps pyrophosphatase	Aps
FBgn0042138	FBgn0042138	Acyl-protein thioesterase 1	Apt1
FBgn0038704	FBgn0038704	aprataxin	Aptx
FBgn0033926	FBgn0033926	Activity-regulated cytoskeleton associated protein 1	Arc1
FBgn0033928	FBgn0033928	Activity-regulated cytoskeleton associated protein 2	Arc2
FBgn0038742	FBgn0038742	Activator-recruited cofactor subunit 42	Arc42
FBgn0289108	FBgn0289108	Archease	Archease
FBgn0010348	FBgn0010348	ADP ribosylation factor 1	Arf1
FBgn0013749	FBgn0013749	ADP ribosylation factor 4	Arf4
FBgn0013750	FBgn0013750	ADP ribosylation factor 6	Arf6
FBgn0020655	FBgn0020655	ADP-ribosylation factor GTPase activating protein 1	ArfGAP1
FBgn0037182	FBgn0037182	ADP-ribosylation factor GTPase activating protein 3	ArfGAP3
FBgn0037884	FBgn0037884	Arfaptin	Arfip
FBgn0030088	FBgn0030088	ADP-ribosylation factor related protein 1	Arfrp1
FBgn0027093	FBgn0027093	Arginyl-tRNA synthetase	ArgRS
FBgn0037526	FBgn0037526	Arginyl-tRNA synthetase, mitochondrial	ArgRS-m
FBgn0000116	FBgn0000116	Arginine kinase 1	Argk1
FBgn0035957	FBgn0035957	Arginine kinase 2	Argk2
FBgn0032076	FBgn0032076	Argininosuccinate lyase	Argl
FBgn0051712	FBgn0051712	Arginine and glutamate rich 1	Arglu1
FBgn0051469	FBgn0051469	Arginine phosphatase	Argp
FBgn0000115	FBgn0000115	ADP ribosylation factor-like 1	Arl1
FBgn0004908	FBgn0004908	ADP ribosylation factor-like 2	Arl2
FBgn0039889	FBgn0039889	ADP ribosylation factor-like 4	Arl4
FBgn0035866	FBgn0035866	ADP-ribosylation factor-like 5	Arl5
FBgn0034446	FBgn0034446	ADP ribosylation factor-like 6	Arl6
FBgn0038453	FBgn0038453	ADP-ribosylation factor-like 6 interacting protein 1	Arl6IP1
FBgn0037551	FBgn0037551	ADP ribosylation factor-like 8	Arl8
FBgn0030251	FBgn0030251	Age-related lipid regulator	Arlr
FBgn0261554	FBgn0261554	Ankyrin repeat-rich membrane spanning	Arms
FBgn0011745	FBgn0011745	Actin-related protein 1	Arp1
FBgn0031050	FBgn0031050	Actin-related protein 10	Arp10
FBgn0011742	FBgn0011742	Actin-related protein 2	Arp2
FBgn0262716	FBgn0262716	Actin-related protein 3	Arp3
FBgn0038576	FBgn0038576	Actin-related protein 5	Arp5
FBgn0011743	FBgn0011743	Actin-related protein 53D	Arp53D
FBgn0011741	FBgn0011741	Actin-related protein 6	Arp6
FBgn0030877	FBgn0030877	Actin-related protein 8	Arp8
FBgn0001961	FBgn0001961	Actin-related protein 2/3 complex, subunit 1	Arpc1
FBgn0032859	FBgn0032859	Actin-related protein 2/3 complex, subunit 2	Arpc2
FBgn0038369	FBgn0038369	Actin-related protein 2/3 complex, subunit 3A	Arpc3A
FBgn0065032	FBgn0065032	Actin-related protein 2/3 complex, subunit 3B	Arpc3B
FBgn0284255	FBgn0284255	Actin-related protein 2/3 complex, subunit 4	Arpc4
FBgn0031437	FBgn0031437	Actin-related protein 2/3 complex, subunit 5	Arpc5
FBgn0000120	FBgn0000120	Arrestin 1	Arr1
FBgn0000121	FBgn0000121	Arrestin 2	Arr2
FBgn0000122	
FBgn0033062	FBgn0033062	Arsenic resistance protein 2	Ars2
FBgn0037834	FBgn0037834	Arginine methyltransferase 1	Art1
FBgn0031592	FBgn0031592	Arginine methyltransferase 2	Art2
FBgn0038306	FBgn0038306	Arginine methyltransferase 3	Art3
FBgn0037770	FBgn0037770	Arginine methyltransferase 4	Art4
FBgn0038189	FBgn0038189	Arginine methyltransferase 6	Art6
FBgn0034817	FBgn0034817	Arginine methyltransferase 7	Art7
FBgn0032329	FBgn0032329	Arginine methyltransferase 8	Art8
FBgn0038188	FBgn0038188	Arginine methyltransferase 9	Art9
FBgn0042177	FBgn0042177	Artemis	Arts
FBgn0052442	FBgn0052442	ACAT-related protein required for viability 1	Arv1
FBgn0050372	FBgn0050372	ArfGAP with SH3 domain, ankyrin repeat and PH domain	Asap
FBgn0039908	FBgn0039908	Asator	Asator
FBgn0035407	FBgn0035407	ASCIZ zinc finger protein	Asciz
FBgn0014006	FBgn0014006	Apoptotic signal-regulating kinase 1	Ask1
FBgn0086443	FBgn0086443	Asparaginyl-tRNA synthetase	AsnRS
FBgn0034177	FBgn0034177	Asparaginyl-tRNA synthetase, mitochondrial	AsnRS-m
FBgn0270926	FBgn0270926	Asparagine synthetase	AsnS
FBgn0002069	FBgn0002069	Aspartyl-tRNA synthetase	AspRS
FBgn0051739	FBgn0051739	Aspartyl-tRNA synthetase, mitochondrial	AspRS-m
FBgn0034075	FBgn0034075	Aspartyl beta-hydroxylase	Asph
FBgn0026565	FBgn0026565	Argininosuccinate synthase	Ass
FBgn0015591	FBgn0015591	Allatostatin A	AstA
FBgn0266429	FBgn0266429	Allatostatin A receptor 1	AstA-R1
FBgn0039595	FBgn0039595	Allatostatin A receptor 2	AstA-R2
FBgn0032336	FBgn0032336	Allatostatin C	AstC
FBgn0036790	FBgn0036790	Allatostatin C receptor 1	AstC-R1
FBgn0036789	FBgn0036789	Allatostatin C receptor 2	AstC-R2
FBgn0032337	FBgn0032337	Allatostatin double C	AstCC
FBgn0261823	FBgn0261823	Additional sex combs	Asx
FBgn0031876	FBgn0031876	Ada2a-containing complex component 1	Atac1
FBgn0032691	FBgn0032691	Ada2a-containing complex component 2	Atac2
FBgn0052343	FBgn0052343	Ada2a-containing complex component 3	Atac3
FBgn0035989	FBgn0035989	alpha-tubulin acetylase	Atat
FBgn0025720	FBgn0025720	Arginyltransferase 1	Ate1
FBgn0020762	FBgn0020762	ABC transporter expressed in trachea	Atet
FBgn0265193	FBgn0265193	Activating transcription factor-2	Atf-2
FBgn0028550	FBgn0028550	Activating transcription factor 3	Atf3
FBgn0033010	FBgn0033010	Atf6	Atf6
FBgn0260945	FBgn0260945	Autophagy-related 1	Atg1
FBgn0040780	FBgn0040780	Autophagy-related 10	Atg10
FBgn0030960	FBgn0030960	Autophagy-related 101	Atg101
FBgn0036255	FBgn0036255	Autophagy-related 12	Atg12
FBgn0261108	FBgn0261108	Autophagy-related 13	Atg13
FBgn0039636	FBgn0039636	Autophagy-related 14	Atg14
FBgn0039705	FBgn0039705	Autophagy-related 16	Atg16
FBgn0037363	FBgn0037363	Autophagy-related 17	Atg17
FBgn0035850	FBgn0035850	Autophagy-related 18a	Atg18a
FBgn0032935	FBgn0032935	Autophagy-related 18b	Atg18b
FBgn0044452	FBgn0044452	Autophagy-related 2	Atg2
FBgn0036813	FBgn0036813	Autophagy-related 3	Atg3
FBgn0031298	FBgn0031298	Autophagy-related 4a	Atg4a
FBgn0038325	FBgn0038325	Autophagy-related 4b	Atg4b
FBgn0029943	FBgn0029943	Autophagy-related 5	Atg5
FBgn0264325	FBgn0264325	Autophagy-related 6	Atg6
FBgn0034366	FBgn0034366	Autophagy-related 7	Atg7
FBgn0052672	FBgn0052672	Autophagy-related 8a	Atg8a
FBgn0038539	FBgn0038539	Autophagy-related 8b	Atg8b
FBgn0034110	FBgn0034110	Autophagy-related 9	Atg9
FBgn0052446	FBgn0052446	Antioxidant 1 copper chaperone	Atox1
FBgn0002921	FBgn0002921	Na pump alpha subunit	Atpalpha
FBgn0012042	FBgn0012042	Attacin-A	AttA
FBgn0041581	FBgn0041581	Attacin-B	AttB
FBgn0041579	FBgn0041579	Attacin-C	AttC
FBgn0038530	FBgn0038530	Attacin-D	AttD
FBgn0019637	FBgn0019637	Another transcription unit	Atu
FBgn0029907	FBgn0029907	Ataxin 1	Atx-1
FBgn0041188	FBgn0041188	Ataxin-2	Atx2
FBgn0031420	FBgn0031420	Ataxin 7	Atxn7
FBgn0030410	FBgn0030410	Apoptosis and caspase activation inhibitor	Aven
FBgn0013751	FBgn0013751	Arrowhead	Awh
FBgn0026597	FBgn0026597	Axin	Axn
FBgn0000152	FBgn0000152	Abnormal X segregation	Axs
FBgn0261647	FBgn0261647	AXIN1 up-regulated 1	Axud1
FBgn0011758	FBgn0011758	BarH1	B-H1
FBgn0004854	FBgn0004854	BarH2	B-H2
FBgn0023407	FBgn0023407	B4	B4
FBgn0004587	FBgn0004587	B52	B52
FBgn0038342	FBgn0038342	B9d1	B9d1
FBgn0261683	FBgn0261683	B9d2	B9d2
FBgn0260237	FBgn0260237	BBSome interacting protein 1	BBIP1
FBgn0035741	FBgn0035741	Bardet-Biedl syndrome 1	BBS1
FBgn0033578	FBgn0033578	Bardet-Biedl syndrome 4	BBS4
FBgn0037280	FBgn0037280	Bardet-Biedl syndrome 5	BBS5
FBgn0031255	FBgn0031255	Bardet-Biedl syndrome 8	BBS8
FBgn0034622	FBgn0034622	Bardet-Biedl syndrome 9	BBS9
FBgn0039558	FBgn0039558	BCAS2	BCAS2
FBgn0026149	FBgn0026149	BCL7-like	BCL7-like
FBgn0015602	FBgn0015602	Boundary element-associated factor of 32kD	BEAF-32
FBgn0083938	FBgn0083938	BG642163	BG642163
FBgn0250831	FBgn0250831	BG642167	BG642167
FBgn0047334	FBgn0047334	BG642312	BG642312
FBgn0261111	FBgn0261111	Birt-Hogg-Dube	BHD
FBgn0035871	FBgn0035871	Bax Inhibitor-1	BI-1
FBgn0037007	FBgn0037007	-	BNIP3
FBgn0039560	FBgn0039560	Biorientation Defective 1	BOD1
FBgn0030346	FBgn0030346	BLOC-1 related complex subunit 5	BORCS5
FBgn0011785	FBgn0011785	BRWD3	BRWD3
FBgn0030228	FBgn0030228	BTB (POZ) domain containing 9	BTBD9
FBgn0031453	FBgn0031453	Bacchus	Bacc
FBgn0032049	FBgn0032049	beta-site APP-cleaving enzyme	Bace
FBgn0033778	FBgn0033778	Beta-alanine transporter	Balat
FBgn0260960	FBgn0260960	Baldspot	Baldspot
FBgn0030093	FBgn0030093	Brahma associated protein 111kD	Bap111
FBgn0042085	FBgn0042085	Brahma associated protein 170kD	Bap170
FBgn0025716	FBgn0025716	Brahma associated protein 55kD	Bap55
FBgn0025463	FBgn0025463	Brahma associated protein 60kD	Bap60
FBgn0000154	FBgn0000154	Bar	Bar
FBgn0053470	FBgn0053470	Baramicin A1	BaraA1
FBgn0288447	FBgn0288447	Baramicin A2	BaraA2
FBgn0033353	FBgn0033353	Baramicin B	BaraB
FBgn0050285	FBgn0050285	Baramicin C	BaraC
FBgn0034512	FBgn0034512	Bombardier	Bbd
FBgn0030482	FBgn0030482	Branched chain amino acid transaminase	Bcat
FBgn0037709	FBgn0037709	Branched chain keto acid dehydrogenase E1 subunit alpha	Bckdha
FBgn0039993	FBgn0039993	Branched chain keto acid dehydrogenase E1 subunit beta	Bckdhb
FBgn0032195	FBgn0032195	Bcs1 chaperone	Bcs1
FBgn0038857	FBgn0038857	Bride of doubletime	Bdbt
FBgn0032512	FBgn0032512	B double prime 1	Bdp1
FBgn0025109	FBgn0025109	Bem46	Bem46
FBgn0040238	FBgn0040238	Bestrophin 1	Best1
FBgn0035696	FBgn0035696	Bestrophin 2	Best2
FBgn0036492	FBgn0036492	Bestrophin 3	Best3
FBgn0036491	FBgn0036491	Bestrophin 4	Best4
FBgn0260857	FBgn0260857	Blocked early in transport 1	Bet1
FBgn0260859	FBgn0260859	Blocked early in transport 3	Bet3
FBgn0260860	FBgn0260860	Blocked early in transport 5	Bet5
FBgn0035196	FBgn0035196	Booster for Crq	Bfc
FBgn0013753	FBgn0013753	Big brother	Bgb
FBgn0032727	FBgn0032727	Betaine-homocysteine S-methyltransferase	Bhmt
FBgn0000182	FBgn0000182	Bicaudal C	BicC
FBgn0000183	FBgn0000183	Bicaudal D	BicD
FBgn0039633	FBgn0039633	BRD4 interacting chromatin remodeling complex associated protein	Bicra
FBgn0038252	FBgn0038252	Histone H1 variant BigH1	BigH1
FBgn0039282	FBgn0039282	Band4.1 inhibitor LRP interactor	Bili
FBgn0024491	FBgn0024491	Bicoid interacting protein 1	Bin1
FBgn0004981	FBgn0004981	Bitten	Bit
FBgn0010520	FBgn0010520	Bekka	Bka
FBgn0035625	FBgn0035625	Blimp-1	Blimp-1
FBgn0002906	FBgn0002906	Bloom syndrome helicase	Blm
FBgn0050077	FBgn0050077	Biogenesis of lysosome-related organelles complex 1, subunit 1	Blos1
FBgn0036118	FBgn0036118	Biogenesis of lysosome-related organelles complex 1, subunit 2	Blos2
FBgn0085284	FBgn0085284	Biogenesis of lysosome-related organelles complex 1, subunit 3	Blos3
FBgn0036105	FBgn0036105	Biogenesis of lysosome-related organelles complex 1, subunit 4	Blos4
FBgn0036199	FBgn0036199	Bmcp	Bmcp
FBgn0037205	FBgn0037205	Brother of Yb	BoYb
FBgn0040487	FBgn0040487	Brother of Bearded A	BobA
FBgn0040486	FBgn0040486	Brother of Bearded B	BobB
FBgn0040485	FBgn0040485	Brother of Bearded C	BobC
FBgn0053213	FBgn0053213	Buddy of Hmr 1	Boh1
FBgn0032354	FBgn0032354	Buddy of Hmr 2	Boh2
FBgn0034328	FBgn0034328	Bomanin Bicipital 1	BomBc1
FBgn0034331	FBgn0034331	Bomanin Bicipital 2	BomBc2
FBgn0040582	FBgn0040582	Bomanin Bicipital 3	BomBc3
FBgn0034329	FBgn0034329	Bomanin Short 1	BomS1
FBgn0025583	FBgn0025583	Bomanin Short 2	BomS2
FBgn0040736	FBgn0040736	Bomanin Short 3	BomS3
FBgn0034330	FBgn0034330	Bomanin Short 4	BomS4
FBgn0040734	FBgn0040734	Bomanin Short 5	BomS5
FBgn0040733	FBgn0040733	Bomanin Short 6	BomS6
FBgn0040735	FBgn0040735	Bomanin Tailed 2	BomT2
FBgn0033155	FBgn0033155	Bromodomain-containing protein, 140kD	Br140
FBgn0004988	FBgn0004988	Branchlet	Branchlet
FBgn0050169	FBgn0050169	BRCA2, DNA repair associated	Brca2
FBgn0000216	FBgn0000216	Bearded	Brd
FBgn0031947	FBgn0031947	Bromodomain containing 7/9	Brd7-9
FBgn0039654	FBgn0039654	Bromodomain containing 8	Brd8
FBgn0086694	FBgn0086694	Bre1	Bre1
FBgn0038499	FBgn0038499	Brf RNA polymerase III subunit	Brf
FBgn0030434	FBgn0030434	BRMS1 transcriptional repressor	Brms1
FBgn0013755	FBgn0013755	Brother	Bro
FBgn0263599	FBgn0263599	Brr2 U5 snRNP complex subunit	Brr2
FBgn0266717	FBgn0266717	BIR repeat containing ubiquitin-conjugating enzyme	Bruce
FBgn0000225	FBgn0000225	Blunt short bristle	Bsb
FBgn0261822	FBgn0261822	Basigin	Bsg
FBgn0263108	FBgn0263108	BTB-protein-VII	BtbVII
FBgn0030501	FBgn0030501	BthD selenoprotein	BthD
FBgn0003502	FBgn0003502	Bruton tyrosine kinase	Btk
FBgn0029848	FBgn0029848	Biotinidase	Btnd
FBgn0032600	FBgn0032600	Bub3 interacting GLEBS and Zinc finger domain protein	BuGZ
FBgn0031696	FBgn0031696	Bub1 kinase	Bub1
FBgn0025457	FBgn0025457	Bub3	Bub3
FBgn0263855	FBgn0263855	Bub1-related kinase	BubR1
FBgn0040491	FBgn0040491	Buffy	Buffy
FBgn0032248	FBgn0032248	Basal body up regulated gene 22	Bug22
FBgn0035703	FBgn0035703	Bulli	Bulli
FBgn0038901	FBgn0038901	Bursicon	Burs
FBgn0265598	FBgn0265598	Beadex	Bx
FBgn0004856	FBgn0004856	Bx42	Bx42
FBgn0025870	FBgn0025870	C141	C141
FBgn0004863	FBgn0004863	C15	C15
FBgn0032078	FBgn0032078	Core 1 Galactosyltransferase A	C1GalTA
FBgn0025869	FBgn0025869	C31	C31
FBgn0259228	FBgn0259228	C3G guanyl-nucleotide exchange factor	C3G
FBgn0021742	FBgn0021742	C901	C901
FBgn0027844	FBgn0027844	Carbonic anhydrase 1	CAH1
FBgn0033542	FBgn0033542	Carbonic anhydrase 13	CAH13
FBgn0034554	FBgn0034554	Carbonic anhydrase 14	CAH14
FBgn0034560	FBgn0034560	Carbonic anhydrase 15	CAH15
FBgn0040628	FBgn0040628	Carbonic anhydrase 16	CAH16
FBgn0027843	FBgn0027843	Carbonic anhydrase 2	CAH2
FBgn0030056	FBgn0030056	Carbonic anhydrase 3	CAH3
FBgn0039235	FBgn0039235	Carbonic anhydrase 4	CAH4
FBgn0040629	FBgn0040629	Carbonic anhydrase 5	CAH5
FBgn0039838	FBgn0039838	Carbonic anhydrase 6	CAH6
FBgn0037788	FBgn0037788	Carbonic anhydrase 7	CAH7
FBgn0038956	FBgn0038956	Carbonic anhydrase 8	CAH8
FBgn0039486	FBgn0039486	Carbonic anhydrase 9	CAH9
FBgn0037646	FBgn0037646	Carbonic anhydrase beta	CAHbeta
FBgn0033504	FBgn0033504	CAP	CAP
FBgn0029962	FBgn0029962	Carbonic anhydrase-related protein A	CARPA
FBgn0052698	FBgn0052698	Carbonic anhydrase-related protein B	CARPB
FBgn0013759	FBgn0013759	CASK	CASK
FBgn0026144	FBgn0026144	sarcoplasmic calcium-binding protein	CBP
FBgn0039007	FBgn0039007	Crustacean cardioactive peptide	CCAP
FBgn0039396	FBgn0039396	Crustacean cardioactive peptide receptor	CCAP-R
FBgn0036219	FBgn0036219	Coiled-coil domain containing protein 151	CCDC151
FBgn0031979	FBgn0031979	Coiled-coil domain containing 53	CCDC53
FBgn0038199	FBgn0038199	CCHamide-1	CCHa1
FBgn0050106	FBgn0050106	CCHamide-1 receptor	CCHa1-R
FBgn0038147	FBgn0038147	CCHamide-2	CCHa2
FBgn0033058	FBgn0033058	CCHamide-2 receptor	CCHa2-R
FBgn0259231	FBgn0259231	Cholecystokinin-like receptor at 17D1	CCKLR-17D1
FBgn0030954	FBgn0030954	Cholecystokinin-like receptor at 17D3	CCKLR-17D3
FBgn0003676	FBgn0003676	Chaperonin containing TCP1 subunit 1	CCT1
FBgn0030086	FBgn0030086	Chaperonin containing TCP1 subunit 2	CCT2
FBgn0015019	FBgn0015019	Chaperonin containing TCP1 subunit 3	CCT3
FBgn0032444	FBgn0032444	Chaperonin containing TCP1 subunit 4	CCT4
FBgn0010621	FBgn0010621	Chaperonin containing TCP1 subunit 5	CCT5
FBgn0027329	FBgn0027329	Chaperonin containing TCP1 subunit 6	CCT6
FBgn0037632	FBgn0037632	Chaperonin containing TCP1 subunit 7	CCT7
FBgn0284436	FBgn0284436	Chaperonin containing TCP1 subunit 8	CCT8
FBgn0267592	FBgn0267592	Coiled-Coils Y	CCY
FBgn0037533	FBgn0037533	CD98 heavy chain	CD98hc
FBgn0030269	FBgn0030269	CDK2-associated protein 1	CDK2AP1
FBgn0039774	FBgn0039774	Ceramidase	CDase
FBgn0022945	FBgn0022945	Common regulatory Factor for DNA replication and DREF genes	CFDD
FBgn0039596	FBgn0039596	-	CG10000
FBgn0037972	FBgn0037972	-	CG10005
FBgn0039590	FBgn0039590	-	CG10011
FBgn0038012	FBgn0038012	-	CG10013
FBgn0031568	FBgn0031568	-	CG10019
FBgn0032785	FBgn0032785	-	CG10026
FBgn0037498	FBgn0037498	-	CG10029
FBgn0031563	FBgn0031563	-	CG10031
FBgn0038028	FBgn0038028	-	CG10035
FBgn0038013	FBgn0038013	-	CG10038
FBgn0038014	FBgn0038014	-	CG10041
FBgn0034437	FBgn0034437	-	CG10051
FBgn0037490	FBgn0037490	-	CG10053
FBgn0037482	FBgn0037482	-	CG10055
FBgn0034439	FBgn0034439	-	CG10062
FBgn0035727	FBgn0035727	-	CG10063
FBgn0035724	FBgn0035724	-	CG10064
FBgn0034440	FBgn0034440	-	CG10073
FBgn0035720	FBgn0035720	-	CG10077
FBgn0034441	FBgn0034441	-	CG10081
FBgn0037517	FBgn0037517	-	CG10086
FBgn0036369	FBgn0036369	-	CG10089
FBgn0038032	FBgn0038032	-	CG10096
FBgn0038033	FBgn0038033	-	CG10097
FBgn0037472	FBgn0037472	-	CG10098
FBgn0033933	FBgn0033933	-	CG10104
FBgn0036367	FBgn0036367	-	CG10116
FBgn0038088	FBgn0038088	-	CG10126
FBgn0033951	FBgn0033951	-	CG10139
FBgn0036363	FBgn0036363	-	CG10140
FBgn0035702	FBgn0035702	-	CG10147
FBgn0033960	FBgn0033960	-	CG10151
FBgn0036361	FBgn0036361	-	CG10154
FBgn0035697	FBgn0035697	-	CG10163
FBgn0039088	FBgn0039088	-	CG10164
FBgn0032801	FBgn0032801	-	CG10165
FBgn0036353	FBgn0036353	-	CG10171
FBgn0039084	
FBgn0039083	FBgn0039083	-	CG10177
FBgn0039091	FBgn0039091	-	CG10182
FBgn0039093	FBgn0039093	-	CG10183
FBgn0039094	FBgn0039094	-	CG10184
FBgn0038397	FBgn0038397	-	CG10185
FBgn0032790	FBgn0032790	-	CG10194
FBgn0032787	FBgn0032787	-	CG10195
FBgn0033970	FBgn0033970	-	CG10205
FBgn0039118	FBgn0039118	-	CG10208
FBgn0033971	FBgn0033971	-	CG10209
FBgn0032685	FBgn0032685	-	CG10211
FBgn0039115	FBgn0039115	-	CG10214
FBgn0035695	FBgn0035695	-	CG10226
FBgn0039108	FBgn0039108	-	CG10232
FBgn0032783	FBgn0032783	-	CG10237
FBgn0027514	FBgn0027514	-	CG1024
FBgn0027512	FBgn0027512	-	CG10254
FBgn0033985	FBgn0033985	-	CG10257
FBgn0033990	FBgn0033990	-	CG10265
FBgn0035690	FBgn0035690	-	CG10274
FBgn0037395	FBgn0037395	-	CG10280
FBgn0032681	FBgn0032681	-	CG10283
FBgn0037439	FBgn0037439	-	CG10286
FBgn0037432	FBgn0037432	-	CG10298
FBgn0039107	FBgn0039107	-	CG10300
FBgn0039106	FBgn0039106	-	CG10301
FBgn0038420	FBgn0038420	-	CG10311
FBgn0038423	FBgn0038423	-	CG10317
FBgn0034643	FBgn0034643	-	CG10321
FBgn0038454	FBgn0038454	-	CG10324
FBgn0032690	FBgn0032690	-	CG10333
FBgn0032698	FBgn0032698	-	CG10336
FBgn0032805	FBgn0032805	-	CG10337
FBgn0022344	FBgn0022344	-	CG10340
FBgn0032701	FBgn0032701	-	CG10341
FBgn0034729	FBgn0034729	-	CG10344
FBgn0027562	FBgn0027562	-	CG10345
FBgn0030342	FBgn0030342	-	CG10347
FBgn0030348	FBgn0030348	-	CG10352
FBgn0030349	FBgn0030349	-	CG10353
FBgn0035453	FBgn0035453	-	CG10357
FBgn0035452	FBgn0035452	-	CG10359
FBgn0039109	FBgn0039109	-	CG10365
FBgn0032814	FBgn0032814	-	CG10366
FBgn0032702	FBgn0032702	-	CG10376
FBgn0032699	FBgn0032699	-	CG10383
FBgn0034731	FBgn0034731	-	CG10384
FBgn0033019	FBgn0033019	-	CG10395
FBgn0038431	FBgn0038431	-	CG10405
FBgn0032689	FBgn0032689	-	CG10413
FBgn0033021	FBgn0033021	-	CG10417
FBgn0036277	FBgn0036277	-	CG10418
FBgn0032730	FBgn0032730	-	CG10431
FBgn0034638	FBgn0034638	-	CG10433
FBgn0037539	FBgn0037539	-	CG10435
FBgn0034494	FBgn0034494	-	CG10444
FBgn0037531	FBgn0037531	-	CG10445
FBgn0033440	FBgn0033440	-	CG10459
FBgn0032815	FBgn0032815	-	CG10462
